Interval,CSVdata
2019-01-21 07:31:58.920,2019-01-21 07:31:40.690
2019-01-21 07:32:17.780,2019-01-21 07:31:58.920
2019-01-21 07:32:35.770,2019-01-21 07:32:17.780
2019-01-21 07:32:52.800,2019-01-21 07:32:35.770
2019-01-21 07:33:11.150,2019-01-21 07:32:52.800
2019-01-21 07:33:29.460,2019-01-21 07:33:11.150
2019-01-21 07:33:48.460,2019-01-21 07:33:29.460
2019-01-21 07:34:08.280,2019-01-21 07:33:48.460
2019-01-21 07:34:27.340,2019-01-21 07:34:08.280
2019-01-21 07:34:44.680,2019-01-21 07:34:27.340
2019-01-21 07:35:01.770,2019-01-21 07:34:44.680
2019-01-21 07:35:20.750,2019-01-21 07:35:01.770
2019-01-21 07:35:40.940,2019-01-21 07:35:20.750
2019-01-21 07:35:57.760,2019-01-21 07:35:40.940
2019-01-21 07:36:16.030,2019-01-21 07:35:57.760
2019-01-21 07:36:35.670,2019-01-21 07:36:16.030
2019-01-21 07:36:53.260,2019-01-21 07:36:35.670
2019-01-21 07:37:13.030,2019-01-21 07:36:53.260
2019-01-21 07:37:32.620,2019-01-21 07:37:13.030
2019-01-21 07:37:49.980,2019-01-21 07:37:32.620
2019-01-21 07:38:09.850,2019-01-21 07:37:49.980
2019-01-21 07:38:30.580,2019-01-21 07:38:09.850
2019-01-21 07:38:48.990,2019-01-21 07:38:30.580
2019-01-21 07:39:07.310,2019-01-21 07:38:48.990
2019-01-21 07:39:25.610,2019-01-21 07:39:07.310
2019-01-21 07:39:43.700,2019-01-21 07:39:25.610
2019-01-21 07:40:00.560,2019-01-21 07:39:43.700
2019-01-21 07:40:18.360,2019-01-21 07:40:00.560
2019-01-21 07:40:36.660,2019-01-21 07:40:18.360
2019-01-21 07:40:53.770,2019-01-21 07:40:36.660
2019-01-21 07:41:11.100,2019-01-21 07:40:53.770
2019-01-21 07:41:29.040,2019-01-21 07:41:11.100
2019-01-21 07:41:48.160,2019-01-21 07:41:29.040
2019-01-21 07:42:07.990,2019-01-21 07:41:48.160
2019-01-21 07:42:26.910,2019-01-21 07:42:07.990
2019-01-21 07:42:44.170,2019-01-21 07:42:26.910
2019-01-21 07:43:01.390,2019-01-21 07:42:44.170
2019-01-21 07:43:20.480,2019-01-21 07:43:01.390
2019-01-21 07:43:39.430,2019-01-21 07:43:20.480
2019-01-21 07:43:56.130,2019-01-21 07:43:39.430
2019-01-21 07:44:12.720,2019-01-21 07:43:56.130
2019-01-21 07:44:32.250,2019-01-21 07:44:12.720
2019-01-21 07:44:51.940,2019-01-21 07:44:32.250
2019-01-21 07:45:09.280,2019-01-21 07:44:51.950
2019-01-21 07:45:28.810,2019-01-21 07:45:09.280
2019-01-21 07:45:48.780,2019-01-21 07:45:28.810
2019-01-21 07:46:06.560,2019-01-21 07:45:48.780
2019-01-21 07:46:25.960,2019-01-21 07:46:06.560
2019-01-21 07:46:45.020,2019-01-21 07:46:25.960
2019-01-21 07:47:01.660,2019-01-21 07:46:45.020
2019-01-21 07:47:20.050,2019-01-21 07:47:01.660
2019-01-21 07:47:38.490,2019-01-21 07:47:20.050
2019-01-21 07:47:56.660,2019-01-21 07:47:38.490
2019-01-21 07:48:14.920,2019-01-21 07:47:56.660
2019-01-21 07:48:33.500,2019-01-21 07:48:14.920
2019-01-21 07:48:53.700,2019-01-21 07:48:33.500
2019-01-21 07:49:13.980,2019-01-21 07:48:53.700
2019-01-21 07:49:32.300,2019-01-21 07:49:13.980
2019-01-21 07:49:48.990,2019-01-21 07:49:32.300
2019-01-21 07:50:07.460,2019-01-21 07:49:48.990
2019-01-21 07:50:27.480,2019-01-21 07:50:07.460
2019-01-21 07:50:45.320,2019-01-21 07:50:27.480
2019-01-21 07:51:02.830,2019-01-21 07:50:45.320
2019-01-21 07:51:22.150,2019-01-21 07:51:02.830
2019-01-21 07:51:41.380,2019-01-21 07:51:22.150
2019-01-21 07:52:00.430,2019-01-21 07:51:41.380
2019-01-21 07:52:19.340,2019-01-21 07:52:00.430
2019-01-21 07:52:37.960,2019-01-21 07:52:19.340
2019-01-21 07:52:54.980,2019-01-21 07:52:37.960
2019-01-21 07:53:12.570,2019-01-21 07:52:54.980
2019-01-21 07:53:32.070,2019-01-21 07:53:12.570
2019-01-21 07:53:51.710,2019-01-21 07:53:32.070
2019-01-21 07:54:11.320,2019-01-21 07:53:51.710
2019-01-21 07:54:28.810,2019-01-21 07:54:11.320
2019-01-21 07:54:46.410,2019-01-21 07:54:28.810
2019-01-21 07:55:06.040,2019-01-21 07:54:46.410
2019-01-21 07:55:23.940,2019-01-21 07:55:06.040
2019-01-21 07:55:42.290,2019-01-21 07:55:23.940
2019-01-21 07:56:01.210,2019-01-21 07:55:42.290
2019-01-21 07:56:18.500,2019-01-21 07:56:01.210
2019-01-21 07:56:35.640,2019-01-21 07:56:18.500
2019-01-21 07:56:54.910,2019-01-21 07:56:35.640
2019-01-21 07:57:14.860,2019-01-21 07:56:54.910
2019-01-21 07:57:32.110,2019-01-21 07:57:14.860
2019-01-21 07:57:51.280,2019-01-21 07:57:32.110
2019-01-21 07:58:10.820,2019-01-21 07:57:51.280
2019-01-21 07:58:28.840,2019-01-21 07:58:10.820
2019-01-21 07:58:46.650,2019-01-21 07:58:28.840
2019-01-21 07:59:03.610,2019-01-21 07:58:46.650
2019-01-21 07:59:23.230,2019-01-21 07:59:03.610
2019-01-21 07:59:42.310,2019-01-21 07:59:23.230
2019-01-21 08:00:00.760,2019-01-21 07:59:42.310
2019-01-21 08:00:19.700,2019-01-21 08:00:00.760
2019-01-21 08:00:36.010,2019-01-21 08:00:19.700
2019-01-21 08:00:54.010,2019-01-21 08:00:36.010
2019-01-21 08:01:11.720,2019-01-21 08:00:54.010
2019-01-21 08:01:31.360,2019-01-21 08:01:11.720
2019-01-21 08:01:50.310,2019-01-21 08:01:31.360
2019-01-21 08:02:07.040,2019-01-21 08:01:50.310
2019-01-21 08:02:25.950,2019-01-21 08:02:07.040
2019-01-21 08:02:44.880,2019-01-21 08:02:25.950
2019-01-21 08:03:03.520,2019-01-21 08:02:44.880
2019-01-21 08:03:22.400,2019-01-21 08:03:03.520
2019-01-21 08:03:41.150,2019-01-21 08:03:22.400
2019-01-21 08:03:59.690,2019-01-21 08:03:41.150
2019-01-21 08:04:17.770,2019-01-21 08:03:59.690
2019-01-21 08:04:36.000,2019-01-21 08:04:17.770
2019-01-21 08:04:54.470,2019-01-21 08:04:35.000
2019-01-21 08:05:14.790,2019-01-21 08:04:54.470
2019-01-21 08:05:32.920,2019-01-21 08:05:14.790
2019-01-21 08:05:50.960,2019-01-21 08:05:32.920
2019-01-21 08:06:08.960,2019-01-21 08:05:50.960
2019-01-21 08:06:26.770,2019-01-21 08:06:08.960
2019-01-21 08:06:45.030,2019-01-21 08:06:26.770
2019-01-21 08:07:03.860,2019-01-21 08:06:45.030
2019-01-21 08:07:22.830,2019-01-21 08:07:03.860
2019-01-21 08:07:41.470,2019-01-21 08:07:22.830
2019-01-21 08:07:59.880,2019-01-21 08:07:41.470
2019-01-21 08:08:18.110,2019-01-21 08:07:59.880
2019-01-21 08:08:38.060,2019-01-21 08:08:18.110
2019-01-21 08:08:55.620,2019-01-21 08:08:38.060
2019-01-21 08:09:13.050,2019-01-21 08:08:55.620
2019-01-21 08:09:32.660,2019-01-21 08:09:13.050
2019-01-21 08:09:52.840,2019-01-21 08:09:32.660
2019-01-21 08:10:11.090,2019-01-21 08:09:52.840
2019-01-21 08:10:29.330,2019-01-21 08:10:11.090
2019-01-21 08:10:49.490,2019-01-21 08:10:29.330
2019-01-21 08:11:08.120,2019-01-21 08:10:49.490
2019-01-21 08:11:26.750,2019-01-21 08:11:08.120
2019-01-21 08:11:45.180,2019-01-21 08:11:26.750
2019-01-21 08:12:03.300,2019-01-21 08:11:45.180
2019-01-21 08:12:21.330,2019-01-21 08:12:03.300
2019-01-21 08:12:39.400,2019-01-21 08:12:21.330
2019-01-21 08:13:00.010,2019-01-21 08:12:39.400
2019-01-21 08:13:18.660,2019-01-21 08:13:00.010
2019-01-21 08:13:36.950,2019-01-21 08:13:18.660
2019-01-21 08:13:57.240,2019-01-21 08:13:36.950
2019-01-21 08:14:15.380,2019-01-21 08:13:57.240
2019-01-21 08:14:33.330,2019-01-21 08:14:15.380
2019-01-21 08:14:53.060,2019-01-21 08:14:33.330
2019-01-21 08:15:11.010,2019-01-21 08:14:53.060
2019-01-21 08:15:29.520,2019-01-21 08:15:11.010
2019-01-21 08:15:49.690,2019-01-21 08:15:29.520
2019-01-21 08:16:06.640,2019-01-21 08:15:49.690
2019-01-21 08:16:24.980,2019-01-21 08:16:06.640
2019-01-21 08:16:43.340,2019-01-21 08:16:24.980
2019-01-21 08:17:03.090,2019-01-21 08:16:43.340
2019-01-21 08:17:23.080,2019-01-21 08:17:03.090
2019-01-21 08:17:42.270,2019-01-21 08:17:23.080
2019-01-21 08:18:00.750,2019-01-21 08:17:42.270
2019-01-21 08:18:19.120,2019-01-21 08:18:00.750
2019-01-21 08:18:38.110,2019-01-21 08:18:19.120
2019-01-21 08:18:56.980,2019-01-21 08:18:38.110
2019-01-21 08:19:15.960,2019-01-21 08:18:56.980
2019-01-21 08:19:35.460,2019-01-21 08:19:15.960
2019-01-21 08:19:54.760,2019-01-21 08:19:35.460
2019-01-21 08:20:12.300,2019-01-21 08:19:54.760
2019-01-21 08:20:30.310,2019-01-21 08:20:12.300
2019-01-21 08:20:48.460,2019-01-21 08:20:30.310
2019-01-21 08:21:07.820,2019-01-21 08:20:48.460
2019-01-21 08:21:28.370,2019-01-21 08:21:07.820
2019-01-21 08:21:47.430,2019-01-21 08:21:28.370
2019-01-21 08:22:06.880,2019-01-21 08:21:47.430
2019-01-21 08:22:25.670,2019-01-21 08:22:06.880
2019-01-21 08:22:44.540,2019-01-21 08:22:25.670
2019-01-21 08:23:01.950,2019-01-21 08:22:44.540
2019-01-21 08:23:20.580,2019-01-21 08:23:01.950
2019-01-21 08:23:39.640,2019-01-21 08:23:20.580
2019-01-21 08:23:58.920,2019-01-21 08:23:39.640
2019-01-21 08:24:18.770,2019-01-21 08:23:58.920
2019-01-21 08:24:37.830,2019-01-21 08:24:18.770
2019-01-21 08:24:56.720,2019-01-21 08:24:37.830
2019-01-21 08:25:16.320,2019-01-21 08:24:56.720
2019-01-21 08:25:34.480,2019-01-21 08:25:16.320
2019-01-21 08:25:53.970,2019-01-21 08:25:34.480
2019-01-21 08:26:13.910,2019-01-21 08:25:53.970
2019-01-21 08:26:31.830,2019-01-21 08:26:13.910
2019-01-21 08:26:50.530,2019-01-21 08:26:31.830
2019-01-21 08:27:09.710,2019-01-21 08:26:50.530
2019-01-21 08:27:29.370,2019-01-21 08:27:09.710
2019-01-21 08:27:48.690,2019-01-21 08:27:29.370
2019-01-21 08:28:06.720,2019-01-21 08:27:48.690
2019-01-21 08:28:25.400,2019-01-21 08:28:06.720
2019-01-21 08:28:44.170,2019-01-21 08:28:25.400
2019-01-21 08:29:03.930,2019-01-21 08:28:44.170
2019-01-21 08:29:24.320,2019-01-21 08:29:03.930
2019-01-21 08:29:44.060,2019-01-21 08:29:24.320
2019-01-21 08:30:02.910,2019-01-21 08:29:44.060
2019-01-21 08:30:21.530,2019-01-21 08:30:02.910
2019-01-21 08:30:40.420,2019-01-21 08:30:21.530
2019-01-21 08:30:58.960,2019-01-21 08:30:40.420
2019-01-21 08:31:17.470,2019-01-21 08:30:58.960
2019-01-21 08:31:35.720,2019-01-21 08:31:17.470
2019-01-21 08:31:55.150,2019-01-21 08:31:35.720
2019-01-21 08:32:15.740,2019-01-21 08:31:55.150
2019-01-21 08:32:34.990,2019-01-21 08:32:15.740
2019-01-21 08:32:54.490,2019-01-21 08:32:34.990
2019-01-21 08:33:13.060,2019-01-21 08:32:54.490
2019-01-21 08:33:32.280,2019-01-21 08:33:13.060
2019-01-21 08:33:51.210,2019-01-21 08:33:32.290
2019-01-21 08:34:09.490,2019-01-21 08:33:51.210
2019-01-21 08:34:27.630,2019-01-21 08:34:09.490
2019-01-21 08:34:45.630,2019-01-21 08:34:27.630
2019-01-21 08:35:04.550,2019-01-21 08:34:45.630
2019-01-21 08:35:23.490,2019-01-21 08:35:04.550
2019-01-21 08:35:41.520,2019-01-21 08:35:23.490
2019-01-21 08:36:00.760,2019-01-21 08:35:41.520
2019-01-21 08:36:20.480,2019-01-21 08:36:00.760
2019-01-21 08:36:39.060,2019-01-21 08:36:20.480
2019-01-21 08:36:58.220,2019-01-21 08:36:39.060
2019-01-21 08:37:17.370,2019-01-21 08:36:58.220
2019-01-21 08:37:36.200,2019-01-21 08:37:17.370
2019-01-21 08:37:54.640,2019-01-21 08:37:36.200
2019-01-21 08:38:11.480,2019-01-21 08:37:54.640
2019-01-21 08:38:30.900,2019-01-21 08:38:11.480
2019-01-21 08:38:49.180,2019-01-21 08:38:30.900
2019-01-21 08:39:08.530,2019-01-21 08:38:49.180
2019-01-21 08:39:26.380,2019-01-21 08:39:08.530
2019-01-21 08:39:44.550,2019-01-21 08:39:26.380
2019-01-21 08:40:04.100,2019-01-21 08:39:44.550
2019-01-21 08:40:23.330,2019-01-21 08:40:04.100
2019-01-21 08:40:42.140,2019-01-21 08:40:23.330
2019-01-21 08:41:00.780,2019-01-21 08:40:42.140
2019-01-21 08:41:20.000,2019-01-21 08:41:00.780
2019-01-21 08:41:39.720,2019-01-21 08:41:19.000
2019-01-21 08:41:59.400,2019-01-21 08:41:39.720
2019-01-21 08:42:18.030,2019-01-21 08:41:59.400
2019-01-21 08:42:36.740,2019-01-21 08:42:18.030
2019-01-21 08:42:54.440,2019-01-21 08:42:36.740
2019-01-21 08:43:13.480,2019-01-21 08:42:54.440
2019-01-21 08:43:33.580,2019-01-21 08:43:13.480
2019-01-21 08:43:52.120,2019-01-21 08:43:33.580
2019-01-21 08:44:10.270,2019-01-21 08:43:52.120
2019-01-21 08:44:30.370,2019-01-21 08:44:10.270
2019-01-21 08:44:49.720,2019-01-21 08:44:30.370
2019-01-21 08:45:10.970,2019-01-21 08:44:49.720
2019-01-21 08:45:28.440,2019-01-21 08:45:10.970
2019-01-21 08:45:49.320,2019-01-21 08:45:28.440
2019-01-21 08:46:07.320,2019-01-21 08:45:49.320
2019-01-21 08:46:26.000,2019-01-21 08:46:07.320
2019-01-21 08:46:45.980,2019-01-21 08:46:25.000
2019-01-21 08:47:04.410,2019-01-21 08:46:45.980
2019-01-21 08:47:23.180,2019-01-21 08:47:04.410
2019-01-21 08:47:41.670,2019-01-21 08:47:23.180
2019-01-21 08:48:00.190,2019-01-21 08:47:41.670
2019-01-21 08:48:17.580,2019-01-21 08:48:00.190
2019-01-21 08:48:37.200,2019-01-21 08:48:17.580
2019-01-21 08:48:57.990,2019-01-21 08:48:37.200
2019-01-21 08:49:18.780,2019-01-21 08:48:57.990
2019-01-21 08:49:36.880,2019-01-21 08:49:18.780
2019-01-21 08:49:55.300,2019-01-21 08:49:36.880
2019-01-21 08:50:15.360,2019-01-21 08:49:55.300
2019-01-21 08:50:35.120,2019-01-21 08:50:15.360
2019-01-21 08:50:54.950,2019-01-21 08:50:35.120
2019-01-21 08:51:14.620,2019-01-21 08:50:54.950
2019-01-21 08:51:32.770,2019-01-21 08:51:14.620
2019-01-21 08:51:51.140,2019-01-21 08:51:32.770
2019-01-21 08:52:10.550,2019-01-21 08:51:51.140
2019-01-21 08:52:29.840,2019-01-21 08:52:10.550
2019-01-21 08:52:49.300,2019-01-21 08:52:29.840
2019-01-21 08:53:08.520,2019-01-21 08:52:49.300
2019-01-21 08:53:26.240,2019-01-21 08:53:08.520
2019-01-21 08:53:44.450,2019-01-21 08:53:26.240
2019-01-21 08:54:04.280,2019-01-21 08:53:44.450
2019-01-21 08:54:23.670,2019-01-21 08:54:04.280
2019-01-21 08:54:42.640,2019-01-21 08:54:23.670
2019-01-21 08:55:01.540,2019-01-21 08:54:42.640
2019-01-21 08:55:20.370,2019-01-21 08:55:01.540
2019-01-21 08:55:38.860,2019-01-21 08:55:20.370
2019-01-21 08:55:58.430,2019-01-21 08:55:38.860
2019-01-21 08:56:17.810,2019-01-21 08:55:58.430
2019-01-21 08:56:36.150,2019-01-21 08:56:17.810
2019-01-21 08:56:54.810,2019-01-21 08:56:36.150
2019-01-21 08:57:13.870,2019-01-21 08:56:54.810
2019-01-21 08:57:33.070,2019-01-21 08:57:13.870
2019-01-21 08:57:51.830,2019-01-21 08:57:33.070
2019-01-21 08:58:09.130,2019-01-21 08:57:51.830
2019-01-21 08:58:27.820,2019-01-21 08:58:09.130
2019-01-21 08:58:47.650,2019-01-21 08:58:27.820
2019-01-21 08:59:05.980,2019-01-21 08:58:47.650
2019-01-21 08:59:24.340,2019-01-21 08:59:05.980
2019-01-21 08:59:43.250,2019-01-21 08:59:24.340
2019-01-21 09:00:02.300,2019-01-21 08:59:43.250
2019-01-21 09:00:21.500,2019-01-21 09:00:02.300
2019-01-21 09:00:40.400,2019-01-21 09:00:21.500
2019-01-21 09:00:59.370,2019-01-21 09:00:40.400
2019-01-21 09:01:16.830,2019-01-21 09:00:59.370
2019-01-21 09:01:34.570,2019-01-21 09:01:16.830
2019-01-21 09:01:55.090,2019-01-21 09:01:34.570
2019-01-21 09:02:15.400,2019-01-21 09:01:55.090
2019-01-21 09:02:34.080,2019-01-21 09:02:15.400
2019-01-21 09:02:53.040,2019-01-21 09:02:34.080
2019-01-21 09:03:11.880,2019-01-21 09:02:53.040
2019-01-21 09:03:30.380,2019-01-21 09:03:11.880
2019-01-21 09:03:49.990,2019-01-21 09:03:30.380
2019-01-21 09:04:08.480,2019-01-21 09:03:49.990
2019-01-21 09:04:25.810,2019-01-21 09:04:08.480
2019-01-21 09:04:44.900,2019-01-21 09:04:25.810
2019-01-21 09:05:04.100,2019-01-21 09:04:44.900
2019-01-21 09:05:24.480,2019-01-21 09:05:04.100
2019-01-21 09:05:43.570,2019-01-21 09:05:24.480
2019-01-21 09:06:00.820,2019-01-21 09:05:43.570
2019-01-21 09:06:19.320,2019-01-21 09:06:00.820
2019-01-21 09:06:39.520,2019-01-21 09:06:19.320
2019-01-21 09:06:59.550,2019-01-21 09:06:39.520
2019-01-21 09:07:18.280,2019-01-21 09:06:59.550
2019-01-21 09:07:37.020,2019-01-21 09:07:18.280
2019-01-21 09:07:55.870,2019-01-21 09:07:37.020
2019-01-21 09:08:14.850,2019-01-21 09:07:55.870
2019-01-21 09:08:34.240,2019-01-21 09:08:14.850
2019-01-21 09:08:52.670,2019-01-21 09:08:34.240
2019-01-21 09:09:10.790,2019-01-21 09:08:52.670
2019-01-21 09:09:29.800,2019-01-21 09:09:10.790
2019-01-21 09:09:48.650,2019-01-21 09:09:29.800
2019-01-21 09:10:09.050,2019-01-21 09:09:48.650
2019-01-21 09:10:29.640,2019-01-21 09:10:09.050
2019-01-21 09:10:48.110,2019-01-21 09:10:29.640
2019-01-21 09:11:08.120,2019-01-21 09:10:48.110
2019-01-21 09:11:28.120,2019-01-21 09:11:08.120
2019-01-21 09:11:47.110,2019-01-21 09:11:28.120
2019-01-21 09:12:05.580,2019-01-21 09:11:47.110
2019-01-21 09:12:24.430,2019-01-21 09:12:05.580
2019-01-21 09:12:44.780,2019-01-21 09:12:24.430
2019-01-21 09:13:03.420,2019-01-21 09:12:44.780
2019-01-21 09:13:20.860,2019-01-21 09:13:03.420
2019-01-21 09:13:41.410,2019-01-21 09:13:20.860
2019-01-21 09:14:01.620,2019-01-21 09:13:41.410
2019-01-21 09:14:20.600,2019-01-21 09:14:01.620
2019-01-21 09:14:38.550,2019-01-21 09:14:20.600
2019-01-21 09:14:57.800,2019-01-21 09:14:38.550
2019-01-21 09:15:16.340,2019-01-21 09:14:57.800
2019-01-21 09:15:35.540,2019-01-21 09:15:16.340
2019-01-21 09:15:54.760,2019-01-21 09:15:35.540
2019-01-21 09:16:13.910,2019-01-21 09:15:54.760
2019-01-21 09:16:33.420,2019-01-21 09:16:13.910
2019-01-21 09:16:52.550,2019-01-21 09:16:33.420
2019-01-21 09:17:11.740,2019-01-21 09:16:52.550
2019-01-21 09:17:30.930,2019-01-21 09:17:11.740
2019-01-21 09:17:50.140,2019-01-21 09:17:30.930
2019-01-21 09:18:07.990,2019-01-21 09:17:50.140
2019-01-21 09:18:24.100,2019-01-21 09:18:07.990
2019-01-21 09:18:42.970,2019-01-21 09:18:24.100
2019-01-21 09:19:01.910,2019-01-21 09:18:42.970
2019-01-21 09:19:20.950,2019-01-21 09:19:01.910
2019-01-21 09:19:40.090,2019-01-21 09:19:20.950
2019-01-21 09:19:59.340,2019-01-21 09:19:40.090
2019-01-21 09:20:18.650,2019-01-21 09:19:59.340
2019-01-21 09:20:38.070,2019-01-21 09:20:18.650
2019-01-21 09:20:57.480,2019-01-21 09:20:38.070
2019-01-21 09:21:15.580,2019-01-21 09:20:57.480
2019-01-21 09:21:33.740,2019-01-21 09:21:15.580
2019-01-21 09:21:53.330,2019-01-21 09:21:33.740
2019-01-21 09:22:12.930,2019-01-21 09:21:53.330
2019-01-21 09:22:32.490,2019-01-21 09:22:12.930
2019-01-21 09:22:50.700,2019-01-21 09:22:32.490
2019-01-21 09:23:16.810,2019-01-21 09:22:50.700
2019-01-21 09:23:28.840,2019-01-21 09:23:16.810
2019-01-21 09:23:47.780,2019-01-21 09:23:28.840
2019-01-21 09:24:07.310,2019-01-21 09:23:47.780
2019-01-21 09:24:26.860,2019-01-21 09:24:07.310
2019-01-21 09:24:42.260,2019-01-21 09:24:26.860
2019-01-21 09:25:03.210,2019-01-21 09:24:42.260
2019-01-21 09:25:22.770,2019-01-21 09:25:03.210
2019-01-21 09:25:40.900,2019-01-21 09:25:22.770
2019-01-21 09:25:58.550,2019-01-21 09:25:40.900
2019-01-21 09:26:18.480,2019-01-21 09:25:58.550
2019-01-21 09:26:36.810,2019-01-21 09:26:18.480
2019-01-21 09:26:55.050,2019-01-21 09:26:36.810
2019-01-21 09:27:14.940,2019-01-21 09:26:55.050
2019-01-21 09:27:33.380,2019-01-21 09:27:14.940
2019-01-21 09:27:51.800,2019-01-21 09:27:33.380
2019-01-21 09:28:09.910,2019-01-21 09:27:51.800
2019-01-21 09:28:28.230,2019-01-21 09:28:09.910
2019-01-21 09:28:48.090,2019-01-21 09:28:28.230
2019-01-21 09:29:07.990,2019-01-21 09:28:48.090
2019-01-21 09:29:27.950,2019-01-21 09:29:07.990
2019-01-21 09:29:46.570,2019-01-21 09:29:27.950
2019-01-21 09:30:04.780,2019-01-21 09:29:46.570
2019-01-21 09:30:23.080,2019-01-21 09:30:04.780
2019-01-21 09:30:41.420,2019-01-21 09:30:23.080
2019-01-21 09:30:59.840,2019-01-21 09:30:41.420
2019-01-21 09:31:18.270,2019-01-21 09:30:59.840
2019-01-21 09:31:36.760,2019-01-21 09:31:18.270
2019-01-21 09:31:55.320,2019-01-21 09:31:36.760
2019-01-21 09:32:13.970,2019-01-21 09:31:55.320
2019-01-21 09:32:32.780,2019-01-21 09:32:13.970
2019-01-21 09:32:51.640,2019-01-21 09:32:32.780
2019-01-21 09:33:10.600,2019-01-21 09:32:51.640
2019-01-21 09:33:29.560,2019-01-21 09:33:10.600
2019-01-21 09:33:48.780,2019-01-21 09:33:29.560
2019-01-21 09:34:06.610,2019-01-21 09:33:48.780
2019-01-21 09:34:24.580,2019-01-21 09:34:06.610
2019-01-21 09:34:44.310,2019-01-21 09:34:24.580
2019-01-21 09:35:03.770,2019-01-21 09:34:44.310
2019-01-21 09:35:21.850,2019-01-21 09:35:03.770
2019-01-21 09:35:40.290,2019-01-21 09:35:21.850
2019-01-21 09:35:58.670,2019-01-21 09:35:40.290
2019-01-21 09:36:17.020,2019-01-21 09:35:58.670
2019-01-21 09:36:35.360,2019-01-21 09:36:17.020
2019-01-21 09:36:53.710,2019-01-21 09:36:35.360
2019-01-21 09:37:12.110,2019-01-21 09:36:53.710
2019-01-21 09:37:30.540,2019-01-21 09:37:12.110
2019-01-21 09:37:48.950,2019-01-21 09:37:30.540
2019-01-21 09:38:07.320,2019-01-21 09:37:48.950
2019-01-21 09:38:25.740,2019-01-21 09:38:07.320
2019-01-21 09:38:44.210,2019-01-21 09:38:25.740
2019-01-21 09:39:02.810,2019-01-21 09:38:44.210
2019-01-21 09:39:21.430,2019-01-21 09:39:02.810
2019-01-21 09:39:40.080,2019-01-21 09:39:21.430
2019-01-21 09:39:58.860,2019-01-21 09:39:40.080
2019-01-21 09:40:17.700,2019-01-21 09:39:58.860
2019-01-21 09:40:36.530,2019-01-21 09:40:17.700
2019-01-21 09:40:55.480,2019-01-21 09:40:36.530
2019-01-21 09:41:15.690,2019-01-21 09:40:55.480
2019-01-21 09:41:33.820,2019-01-21 09:41:15.690
2019-01-21 09:41:52.670,2019-01-21 09:41:33.820
2019-01-21 09:42:11.390,2019-01-21 09:41:52.670
2019-01-21 09:42:30.250,2019-01-21 09:42:11.390
2019-01-21 09:42:48.940,2019-01-21 09:42:30.250
2019-01-21 09:43:07.880,2019-01-21 09:42:48.940
2019-01-21 09:43:28.120,2019-01-21 09:43:07.880
2019-01-21 09:43:45.880,2019-01-21 09:43:28.120
2019-01-21 09:44:03.890,2019-01-21 09:43:45.880
2019-01-21 09:44:23.010,2019-01-21 09:44:03.890
2019-01-21 09:44:42.170,2019-01-21 09:44:23.010
2019-01-21 09:44:59.830,2019-01-21 09:44:42.170
2019-01-21 09:45:18.840,2019-01-21 09:44:59.830
2019-01-21 09:45:37.470,2019-01-21 09:45:18.840
2019-01-21 09:45:57.290,2019-01-21 09:45:37.470
2019-01-21 09:46:16.920,2019-01-21 09:45:57.290
2019-01-21 09:46:35.180,2019-01-21 09:46:16.920
2019-01-21 09:46:53.250,2019-01-21 09:46:35.180
2019-01-21 09:47:11.470,2019-01-21 09:46:53.250
2019-01-21 09:47:30.220,2019-01-21 09:47:11.470
2019-01-21 09:47:50.460,2019-01-21 09:47:30.220
2019-01-21 09:48:08.800,2019-01-21 09:47:50.460
2019-01-21 09:48:27.200,2019-01-21 09:48:08.800
2019-01-21 09:48:46.620,2019-01-21 09:48:27.200
2019-01-21 09:49:04.290,2019-01-21 09:48:46.620
2019-01-21 09:49:22.740,2019-01-21 09:49:04.290
2019-01-21 09:49:41.140,2019-01-21 09:49:22.740
2019-01-21 09:49:59.180,2019-01-21 09:49:41.140
2019-01-21 09:50:17.330,2019-01-21 09:49:59.180
2019-01-21 09:50:36.910,2019-01-21 09:50:17.330
2019-01-21 09:50:55.790,2019-01-21 09:50:36.910
2019-01-21 09:51:13.630,2019-01-21 09:50:55.790
2019-01-21 09:51:32.410,2019-01-21 09:51:13.630
2019-01-21 09:51:52.160,2019-01-21 09:51:32.410
2019-01-21 09:52:10.590,2019-01-21 09:51:52.160
2019-01-21 09:52:29.520,2019-01-21 09:52:10.590
2019-01-21 09:52:48.460,2019-01-21 09:52:29.520
2019-01-21 09:53:07.290,2019-01-21 09:52:48.460
2019-01-21 09:53:26.150,2019-01-21 09:53:07.290
2019-01-21 09:53:44.440,2019-01-21 09:53:26.150
2019-01-21 09:54:03.260,2019-01-21 09:53:44.440
2019-01-21 09:54:20.220,2019-01-21 09:54:03.260
2019-01-21 09:54:37.750,2019-01-21 09:54:20.220
2019-01-21 09:54:57.230,2019-01-21 09:54:37.750
2019-01-21 09:55:15.940,2019-01-21 09:54:57.230
2019-01-21 09:55:34.300,2019-01-21 09:55:15.940
2019-01-21 09:55:52.160,2019-01-21 09:55:34.300
2019-01-21 09:56:09.760,2019-01-21 09:55:52.160
2019-01-21 09:56:28.580,2019-01-21 09:56:09.760
2019-01-21 09:56:47.340,2019-01-21 09:56:28.580
2019-01-21 09:57:06.660,2019-01-21 09:56:47.340
2019-01-21 09:57:24.710,2019-01-21 09:57:06.660
